gender;SeniorCitizen;Partner;Dependents;tenure;customerID;Churn
Male;0;No;No;26;3223-WZWJM;Yes
Female;0;Yes;No;66;3224-DFQNQ;No
Female;0;Yes;Yes;65;3227-WLKLI;No
Female;0;No;No;34;3229-USWAR;No
Female;0;Yes;Yes;45;3230-IUALN;No
Female;0;Yes;Yes;71;3230-JCNZS;No
Male;0;No;No;18;3230-WYKIR;Yes
Male;0;No;No;2;3234-VKACU;No
Male;0;Yes;No;8;3235-ETOOB;Yes
Female;0;Yes;Yes;3;3237-AJGEH;Yes
Female;0;Yes;No;12;3239-TPHPZ;No
Female;0;No;No;16;3243-ZHOHY;No
Female;1;No;No;72;3244-CQPHU;No
Female;0;No;No;1;3244-DCJWY;Yes
Male;0;No;No;1;3247-MHJKM;No
Male;1;Yes;No;10;3247-ZVOUO;Yes
Female;0;No;No;62;3249-VHRIP;No
Male;0;No;No;4;3249-ZPQRG;Yes
Male;0;No;No;53;3251-YMVWZ;No
Female;0;Yes;Yes;52;3253-HKOKL;No
Male;1;No;No;19;3254-YRILK;Yes
Male;0;No;Yes;18;3255-GRXMG;No
Male;1;Yes;No;51;3256-EZDBI;No
Male;1;No;No;6;3258-SANFR;No
Male;1;No;No;72;3258-SYSWS;No
Male;0;Yes;Yes;72;3258-ZKPAI;No
Male;0;Yes;Yes;71;3259-FDWOY;Yes
Male;1;No;No;57;3259-KNMRR;No
Male;0;Yes;No;58;3259-QMXUN;No
Female;0;Yes;Yes;71;3261-CQXOL;No
Female;0;Yes;Yes;72;3262-EIDHV;No
Male;0;No;No;17;3266-FTKHB;No
Male;1;No;No;39;3269-ATYWD;Yes
Female;0;Yes;Yes;8;3272-VUHPV;No
Female;0;No;No;68;3274-NSDWE;No
Male;0;Yes;Yes;28;3275-RHRNE;No
Female;0;No;No;1;3276-HDUEG;Yes
Female;0;No;No;2;3278-FSIXX;No
Male;0;Yes;Yes;71;3279-DYZQM;No
Male;1;No;No;30;3280-MRDOF;No
Male;0;Yes;Yes;34;3280-NMUVX;No
Male;0;No;Yes;32;3282-ZISZV;No
Male;0;Yes;Yes;6;3283-WCWXT;No
Female;0;Yes;No;45;3284-SVCRO;No
Female;0;No;No;37;3285-UCQVC;Yes
Male;1;No;No;11;3292-PBZEJ;No
Male;1;No;No;2;3295-YVUSR;No
Female;1;Yes;No;1;3296-SILRA;Yes
Female;0;Yes;Yes;23;3298-QEICA;No
Female;0;No;No;29;3301-LSLWQ;No
Male;0;Yes;Yes;68;3301-VKTGC;No
Male;0;Yes;No;17;3307-TLCUD;No
Male;0;No;No;69;3308-DGHKL;No
Male;1;Yes;No;59;3308-JSGML;No
Male;0;No;Yes;1;3308-MHOOC;No
Male;0;Yes;No;32;3312-UUMZW;No
Male;1;Yes;No;29;3312-ZWLGF;No
Male;0;Yes;No;59;3313-QKNKB;Yes
Male;0;Yes;Yes;28;3315-IKYZQ;No
Male;0;No;No;15;3315-TOTBP;Yes
Male;0;No;No;50;3316-UWXUY;No
Female;1;No;No;5;3317-HRTNN;Yes
Female;0;Yes;No;14;3317-VLGQT;No
Female;0;No;No;20;3318-ISQFQ;No
Male;0;No;No;3;3318-NMQXL;No
Male;1;No;No;35;3318-OSATS;Yes
Male;1;Yes;No;6;3319-DWOEP;Yes
Male;1;No;No;14;3320-VEOYC;No
Male;0;No;No;23;3323-CPBWR;No
Male;0;Yes;Yes;71;3324-OIRTO;No
Male;0;Yes;Yes;28;3325-FUYCG;Yes
Female;0;Yes;No;64;3327-YBAKM;No
Female;0;No;No;3;3329-WDIOK;Yes
Female;0;No;No;34;3331-HQDTW;Yes
Female;0;No;No;1;3334-CTHOL;Yes
Female;1;No;No;33;3336-JORSO;Yes
Male;0;No;No;12;3338-CVVEH;No
Male;1;Yes;No;72;3339-EAQNV;No
Male;1;Yes;No;36;3340-QBBFM;No
Male;0;No;No;4;3345-JHUEO;No
Male;0;Yes;No;8;3345-PBBFH;No
Female;1;Yes;No;18;3346-BRMIS;Yes
Male;0;Yes;Yes;29;3347-YJZZE;No
Female;0;Yes;No;28;3348-CFRNX;Yes
Female;1;No;No;59;3349-ANQNH;No
Female;1;No;No;16;3351-NGXYI;No
Female;0;Yes;Yes;67;3351-NQLDI;Yes
Male;0;No;No;40;3352-ALMCK;No
Female;0;Yes;Yes;9;3352-RICWQ;No
Female;0;No;No;8;3354-OADJP;No
Female;0;Yes;Yes;58;3359-DSRKA;No
Male;0;Yes;Yes;71;3363-DTIVD;No
Female;0;No;No;5;3363-EWLGO;No
Female;0;No;No;17;3365-SAIGS;No
Male;0;Yes;Yes;30;3370-GQEAL;No
Female;0;No;No;3;3370-HXOPH;No
Male;0;Yes;Yes;13;3372-CDXFJ;No
Male;1;No;No;16;3372-KWFBM;Yes
Male;0;Yes;Yes;30;3373-DIUUN;No
Male;0;Yes;Yes;1;3373-YZZYM;No
Female;0;No;No;13;3374-LXDEV;Yes
Male;0;No;No;34;3374-PZLXD;No
Male;0;Yes;No;52;3374-TTZTK;No
Female;0;No;No;4;3376-BMGFE;Yes
Male;0;Yes;Yes;44;3378-AJRAO;No
Male;0;Yes;No;47;3384-CTMSF;No
Female;0;Yes;Yes;13;3387-PLKUI;No
Male;0;No;No;5;3387-VATUS;Yes
Female;0;Yes;Yes;23;3389-KTRXV;No
Female;1;No;No;8;3389-YGYAI;Yes
Male;0;Yes;No;40;3391-JSQEW;No
Female;0;Yes;Yes;67;3392-EHMNK;No
Female;0;No;No;25;3393-FMZPV;Yes
Female;0;Yes;Yes;70;3396-DKDEL;No
Male;0;No;No;43;3397-AVTKU;No
Female;1;No;No;12;3398-FSHON;Yes
Female;1;Yes;Yes;72;3398-GCPMU;No
Male;1;Yes;No;21;3398-ZOUAA;Yes
Male;0;Yes;Yes;51;3399-BMLVW;No
Male;0;Yes;Yes;55;3400-ESFUW;Yes
Male;0;No;No;51;3401-URHDA;No
Female;1;Yes;No;22;3402-XRIUO;No
Female;0;Yes;Yes;51;3404-JNXAX;No
Female;0;Yes;Yes;71;3407-JMJQQ;No
Male;0;No;Yes;3;3407-QGWLG;No
Female;0;Yes;Yes;44;3410-MHHUM;No
Female;0;No;No;31;3410-YOQBQ;No
Female;1;Yes;No;3;3411-WLRSQ;No
Male;1;No;No;1;3413-BMNZE;No
Male;0;No;No;41;3413-CSSTH;No
Male;0;Yes;Yes;60;3413-DHLPB;No
Female;0;Yes;Yes;2;3415-TAILE;Yes
Male;0;No;No;29;3417-TSCIC;No
Female;1;Yes;No;65;3419-SNJJD;Yes
Female;0;No;No;2;3420-YJLQT;No
Male;1;No;No;5;3420-ZDBMA;No
Male;0;No;No;2;3422-GALYP;No
Male;0;Yes;Yes;1;3422-LYEPQ;Yes
Male;0;Yes;No;28;3422-WJOYD;No
Female;0;Yes;Yes;14;3423-HHXAO;No
Male;1;Yes;No;58;3424-NMNBO;Yes
Male;0;No;No;15;3426-NIYYL;Yes
Female;0;Yes;No;19;3427-GGZZI;No
Male;0;No;No;60;3428-MMGUB;No
Male;0;No;No;1;3428-XZMAZ;Yes
Female;0;No;No;71;3429-IFLEM;No
Male;0;No;No;1;3439-GVUSX;No
Female;0;No;No;6;3440-JPSCL;Yes
Female;0;Yes;Yes;43;3441-CGZJH;No
Male;0;No;No;68;3442-ZHHCC;No
Male;1;Yes;No;58;3445-HXXGF;Yes
Female;0;No;No;4;3446-QDSZF;No
Male;0;No;No;46;3450-WXOAT;No
Female;0;Yes;Yes;35;3451-VAWLI;No
Male;1;No;No;47;3452-ABWRL;No
Male;0;Yes;No;25;3452-FLHYD;No
Female;1;Yes;No;19;3452-GWUIN;No
Male;0;No;No;49;3452-SRFEG;No
Male;0;No;No;6;3453-RTHJQ;No
Male;1;No;No;68;3454-JFUBC;No
Female;0;Yes;Yes;58;3457-PQBYH;No
Male;0;No;No;25;3458-IDMFK;No
Male;0;Yes;Yes;24;3460-TJBWI;No
Female;0;No;No;6;3462-BJQQA;No
Male;0;Yes;Yes;15;3466-BYAVD;No
Male;0;No;No;26;3466-RITXD;No
Male;0;No;Yes;16;3466-WAESX;No
Female;0;Yes;Yes;10;3468-DRVQJ;No
Male;0;No;Yes;21;3470-BTGQO;No
Female;0;Yes;Yes;67;3470-OBUET;No
Male;0;Yes;Yes;19;3472-OAOOR;No
Male;0;Yes;Yes;40;3472-QPRCH;No
Female;0;Yes;No;16;3473-XIIIT;Yes
Male;0;Yes;No;57;3474-BAFSJ;No
Male;0;Yes;No;41;3481-JHUZH;No
Female;0;No;No;28;3482-ABPKK;No
Female;0;Yes;Yes;70;3486-HOOGQ;No
Male;0;No;Yes;21;3486-KHMLI;No
Female;0;No;No;36;3486-NPGST;No
Female;0;Yes;Yes;70;3487-EARAT;No
Male;1;No;No;8;3488-PGMQJ;Yes
Female;0;Yes;No;2;3489-HHPFY;No
Female;0;No;No;56;3489-VSFRD;No
Male;0;No;No;1;3494-JCHRQ;Yes
Male;0;Yes;No;4;3496-LFSZU;No
Male;0;Yes;Yes;63;3498-LZGQZ;No
Male;0;Yes;Yes;68;3500-NSDOA;No
Female;1;No;No;15;3500-RMZLT;Yes
Female;0;Yes;No;43;3503-TYDAY;No
Male;0;Yes;Yes;1;3506-LCJDC;Yes
Male;0;No;No;35;3506-OVLKD;No
Male;0;No;Yes;60;3507-GASNP;No
Female;0;No;No;71;3508-CFVZL;No
Female;0;Yes;Yes;71;3508-VLHCZ;No
Male;1;No;No;24;3509-GWQGF;No
Male;0;No;No;23;3511-APPBJ;No
Male;0;Yes;Yes;72;3511-BFTJW;No
Female;0;Yes;No;70;3512-IZIKN;Yes
Male;1;Yes;No;72;3518-FSTWG;No
Female;0;Yes;No;1;3518-PZXZQ;No
Female;0;Yes;No;3;3519-ZKXGG;Yes
Male;0;Yes;Yes;72;3520-FJGCV;No
Male;0;No;No;34;3521-HTQTV;No
Male;0;No;No;24;3521-MNKLV;No
Female;0;No;No;37;3521-SYVOR;Yes
Female;0;Yes;No;32;3522-CDKHF;No
Male;1;No;No;26;3523-BRGUW;No
Female;0;Yes;Yes;22;3523-QRQLL;Yes
Female;0;Yes;Yes;43;3524-WQDSG;No
Female;0;No;No;17;3525-DVKFN;No
Male;1;Yes;No;71;3528-HFRIQ;No
Female;0;No;No;7;3530-CRZSB;No
Female;0;Yes;Yes;22;3530-VWVGU;No
Male;0;Yes;No;68;3533-UVMOM;No
Male;1;Yes;No;32;3536-IQCTX;Yes
Female;0;Yes;No;55;3537-HPKQT;No
Female;1;Yes;No;47;3537-RYBHH;No
Male;0;No;No;3;3538-WZPHD;Yes
Female;0;No;No;15;3540-RZJYU;Yes
Female;0;Yes;Yes;55;3541-ZNUHK;No
Female;0;Yes;Yes;72;3544-FBCAS;No
Female;0;Yes;Yes;49;3545-CNWRG;No
Male;0;No;No;7;3546-GHEAE;No
Female;0;Yes;No;47;3547-LQRIK;No
Male;0;Yes;Yes;12;3549-ZTMNH;No
Female;0;No;No;33;3550-SAHFP;Yes
Male;0;Yes;Yes;34;3551-GAEGL;No
Male;1;No;No;1;3551-HUAZH;Yes
Male;0;Yes;Yes;63;3552-CTCYF;No
Female;0;Yes;No;20;3556-BVQGL;No
Female;0;No;No;47;3557-HTYWR;No
Male;0;Yes;Yes;68;3563-SVYLG;No
Female;1;Yes;No;29;3565-UNOCC;Yes
Female;0;Yes;Yes;64;3566-CAAYU;No
Male;0;No;No;1;3566-HJGPK;No
Female;0;Yes;No;12;3566-VVORZ;No
Male;0;Yes;Yes;53;3567-PQTSO;No
Female;0;No;No;24;3569-EDBPQ;No
Female;0;Yes;Yes;72;3569-JFODW;No
Male;0;Yes;Yes;66;3569-VLDHH;No
Female;0;No;No;42;3570-YUEKJ;No
Male;0;Yes;Yes;58;3571-DPYUH;No
Male;0;No;No;65;3571-RFHAR;Yes
Female;0;No;Yes;46;3572-UOLYZ;No
Male;0;No;No;45;3572-UUHRS;No
Male;0;No;No;1;3577-AMVUX;No
Female;0;Yes;Yes;61;3580-GICBM;No
Male;0;Yes;Yes;72;3580-HYCSP;No
Male;0;No;No;10;3580-REOAC;Yes
Male;0;No;No;1;3583-EKAPL;Yes
Male;0;No;No;18;3583-KRKMD;No
Male;0;Yes;No;51;3584-WKTTW;No
Female;0;No;No;8;3585-ISXZP;Yes
Female;0;Yes;No;57;3585-YNADK;No
Male;0;No;No;10;3587-PMCOY;No
Female;1;No;No;35;3588-WSTTJ;No
Male;0;No;No;9;3589-PPVKW;No
Male;0;No;No;1;3590-TCXTB;No
Female;0;Yes;No;24;3594-BDSOA;No
Female;0;No;No;2;3594-IVHJZ;No
Male;0;Yes;No;3;3594-KADLU;No
Female;0;No;No;35;3594-UVONA;Yes
Female;0;No;No;27;3597-MVHJT;No
Female;1;Yes;No;70;3597-YASZG;No
Female;0;No;No;10;3604-WLABM;No
Male;1;Yes;No;55;3605-JISKB;No
Male;0;No;No;31;3606-SBKRY;No
Male;1;No;No;13;3606-TWKGI;Yes
Male;0;Yes;Yes;64;3612-YUNGG;No
Female;0;Yes;No;71;3612-YVGSJ;No
Female;0;Yes;Yes;66;3617-XLSGQ;No
Female;0;Yes;Yes;52;3620-EHIMZ;No
Male;0;No;No;2;3620-MWJNE;No
Female;1;Yes;No;14;3621-CEOVK;Yes
Female;0;Yes;No;57;3621-CHYVB;No
Male;0;No;No;21;3623-FQBOX;No
Female;0;No;No;9;3627-FCRDW;Yes
Female;0;No;No;1;3627-FHKBK;Yes
Female;0;No;No;8;3629-WEAAM;No
Male;1;No;No;17;3629-ZNKXA;No
Male;0;No;Yes;17;3633-CDBUW;No
Female;0;No;No;15;3635-JBPSG;No
Male;0;No;No;62;3635-QQRQD;No
Female;0;Yes;No;13;3638-DIMPH;No
Male;0;No;Yes;68;3638-VBZTA;No
Female;0;Yes;No;58;3638-WEABW;No
Female;0;No;Yes;19;3639-XJHKQ;No
Male;0;Yes;Yes;13;3640-JQGJG;No
Female;0;No;No;31;3640-PHQXK;Yes
Female;0;Yes;Yes;71;3642-BYHDO;No
Female;0;No;No;61;3642-GKTCT;No
Male;1;Yes;No;7;3643-AHCFP;Yes
Male;0;Yes;Yes;13;3644-QXEHN;No
Male;0;No;Yes;1;3645-DEYGF;No
Female;0;No;No;56;3646-ITDGM;No
Male;0;Yes;No;22;3647-GMGDH;Yes
Male;0;Yes;Yes;32;3648-GZPHF;No
Male;0;No;No;72;3649-JPUGY;No
Male;0;Yes;Yes;43;3653-NCRDJ;No
Female;0;No;No;61;3654-ARMGP;No
Female;0;Yes;Yes;69;3655-SNQYZ;No
Female;0;No;No;3;3656-TKRVZ;Yes
Female;1;No;No;52;3657-COGMW;No
Female;0;No;No;1;3658-KIBGF;Yes
Male;0;No;No;62;3658-QQJYD;No
Female;0;No;No;54;3662-FXJFO;No
Female;0;No;No;15;3663-MITLP;Yes
Female;0;No;No;19;3665-JATSN;No
Male;0;No;No;2;3668-QPYBK;Yes
Male;0;No;No;5;3669-LVWZB;Yes
Male;0;No;No;1;3669-OYSJI;Yes
Female;0;Yes;No;71;3669-WHAFY;No
Male;0;Yes;No;4;3671-SHRSP;Yes
Male;1;Yes;No;36;3672-YITQD;Yes
Male;0;No;No;5;3675-EQOZA;No
Male;0;No;No;10;3675-YDUPJ;No
Female;1;No;No;2;3677-IYRBF;Yes
Female;0;No;No;14;3677-TNKIO;Yes
Male;0;Yes;Yes;68;3678-MNGZX;No
Female;0;Yes;Yes;1;3679-XASPY;No
Male;0;No;No;60;3680-CTHUH;No
Male;0;Yes;Yes;10;3682-YEUWS;No
Female;0;No;No;6;3683-QKIUE;Yes
Male;0;No;No;58;3685-YLCMQ;Yes
Female;0;No;No;16;3688-FTHLT;No
Female;0;No;No;29;3689-MOZGR;No
Female;1;Yes;No;52;3692-JHONH;No
Male;0;Yes;Yes;4;3694-DELSO;No
Female;0;No;No;5;3694-GLTJM;No
Female;0;No;No;68;3696-DFHHB;No
Female;0;No;No;50;3696-XRIEN;No
Male;0;Yes;Yes;7;3701-SFMUH;No
Male;1;No;No;16;3703-KBKZP;No
Male;0;No;No;21;3703-TTEPD;No
Male;0;Yes;Yes;2;3703-VAVCL;Yes
Female;0;Yes;Yes;72;3704-IEAXF;No
Male;0;No;No;45;3705-PSNGL;Yes
Female;0;Yes;No;69;3705-RHRFR;No
Male;0;No;No;1;3707-GNWHM;Yes
Female;0;No;No;32;3707-LRWZD;Yes
Male;0;No;No;26;3709-OIJEA;No
Male;0;Yes;No;61;3712-PKXZA;No
Female;1;Yes;No;42;3714-JTVOV;Yes
Female;0;No;No;49;3714-NTNFO;No
Female;0;No;No;37;3714-XPXBW;No
Male;0;No;No;1;3716-BDVDB;Yes
Male;0;Yes;No;60;3716-LRGXK;No
Male;0;No;No;1;3716-UVSPD;No
Male;0;No;Yes;5;3717-FDJFU;No
Male;0;Yes;No;38;3717-LNXKW;No
Male;0;No;No;2;3717-OEAUQ;No
Male;0;No;No;1;3717-OFRTN;No
Female;1;Yes;No;54;3719-TDVQB;No
Male;0;Yes;No;51;3720-DBRWL;No
Female;0;No;No;2;3721-CNEYS;Yes
Male;0;No;No;15;3721-CNZHX;No
Female;0;No;No;27;3721-WKIIL;No
Male;0;No;No;1;3722-WPXTK;Yes
Male;1;No;No;24;3723-BFBGR;No
Male;0;Yes;Yes;10;3724-BSCVH;No
Male;0;Yes;Yes;6;3724-UCSHY;No
Male;0;Yes;Yes;71;3726-TBHQT;No
Female;0;No;No;1;3727-JEZTU;No
Male;0;Yes;Yes;66;3727-OVPRY;No
Male;0;No;No;35;3727-OWVYD;No
Male;0;Yes;No;6;3727-RJMEO;Yes
Male;1;No;No;65;3729-OWRVL;No
Female;0;Yes;No;15;3733-LSYCE;No
Male;1;Yes;No;61;3733-UOCWF;No
Male;0;Yes;Yes;22;3733-ZEECP;No
Male;0;No;No;28;3736-BLEPA;No
Female;0;Yes;No;11;3737-GCSPV;Yes
Male;0;No;No;24;3737-XBQDD;No
Male;0;Yes;No;36;3739-YBWAB;No
Male;1;Yes;No;67;3740-RLMVT;No
Female;0;No;No;3;3744-ZBHON;No
Male;0;No;No;21;3744-ZRRDZ;Yes
Male;0;Yes;Yes;66;3745-HRPHI;No
Male;0;Yes;No;1;3746-EUBYR;Yes
Male;0;No;No;4;3748-FVMZZ;No
Male;0;No;No;2;3750-CKVKH;Yes
Female;0;No;No;12;3750-RNQKR;No
Male;0;Yes;Yes;7;3750-YHRYO;No
Female;0;No;No;1;3751-KTZEL;Yes
Female;0;Yes;Yes;13;3752-CQSJI;No
Female;0;Yes;No;15;3753-TSEMP;Yes
Male;1;No;No;2;3754-DXMRT;Yes
Male;1;Yes;No;16;3755-JBMNH;Yes
Male;1;Yes;No;65;3756-VNWDH;No
Male;1;Yes;No;32;3757-NJYBX;Yes
Female;0;Yes;No;59;3758-CKOQL;No
Female;1;Yes;No;65;3761-FLYZI;No
Male;0;Yes;No;66;3763-GCZHZ;Yes
Male;0;No;No;46;3764-MNMOI;No
Female;0;No;No;1;3765-JXVKY;Yes
Female;0;Yes;Yes;68;3766-EJLFL;No
Male;1;Yes;No;57;3768-NLUBH;Yes
Male;0;Yes;No;67;3768-VHXQO;No
Female;0;Yes;Yes;33;3769-MHZNV;No
Male;0;No;No;20;3771-PZOBW;No
Female;0;Yes;Yes;64;3774-VBNXY;No
Female;1;No;No;1;3776-EKTKM;Yes
Female;0;Yes;Yes;58;3777-XROBG;No
Female;0;Yes;No;24;3778-FOAQW;No
Female;0;Yes;No;71;3779-OSWCF;No
Male;1;Yes;Yes;35;3780-DDGSE;No
Female;0;Yes;Yes;8;3780-YVMFA;No
Male;0;No;No;53;3785-KTYSH;No
Male;0;No;No;1;3785-NRHYR;No
Female;1;Yes;No;72;3786-WOVKF;No
Male;0;Yes;Yes;21;3787-TRIAL;No
Female;1;Yes;No;56;3791-LGQCY;Yes
Female;1;No;No;13;3793-MMFUH;Yes
Male;0;Yes;No;30;3794-NFNCH;No
Male;0;Yes;Yes;70;3795-CAWEX;No
Female;0;Yes;Yes;63;3795-GWTRD;No
Male;0;Yes;No;63;3796-ENZGF;No
Male;0;No;Yes;11;3797-FKOGQ;No
Male;0;Yes;No;1;3797-VTIDR;Yes
Female;1;No;No;2;3798-EPWRR;No
Male;0;Yes;Yes;7;3799-ISUZQ;Yes
Female;0;No;No;14;3800-LYTRK;No
Male;0;Yes;Yes;1;3801-HMYNL;Yes
Female;0;Yes;Yes;1;3803-KMQFW;Yes
Male;0;Yes;Yes;50;3804-RVTGV;Yes
Female;0;No;No;4;3806-DXQOM;Yes
Female;0;No;No;3;3806-YAZOV;No
Female;0;Yes;No;55;3807-BPOMJ;No
Female;0;Yes;Yes;1;3807-XHCJH;No
Female;0;No;No;20;3808-HFKDE;No
Female;0;Yes;Yes;72;3810-DVDQQ;No
Male;0;Yes;Yes;70;3810-PJUHR;No
Male;0;No;No;7;3811-VBYBZ;Yes
Female;0;Yes;Yes;27;3812-LRZIR;No
Male;0;Yes;No;67;3813-DHBBB;No
Female;0;No;No;31;3814-MLAXC;Yes
Female;0;No;No;3;3815-SLMEF;Yes
Male;0;No;No;12;3823-KYNQY;No
Female;0;No;No;17;3824-RHKVR;No
Female;0;Yes;Yes;72;3831-YCPUO;No
Male;0;No;No;7;3834-XUIFC;Yes
Male;1;Yes;No;71;3836-FZSDJ;No
Male;0;Yes;No;66;3838-OZURD;Yes
Female;0;Yes;No;1;3841-CONLJ;No
Female;1;Yes;No;71;3841-NFECX;No
Female;0;No;No;35;3842-IYKUE;Yes
Male;0;Yes;No;16;3842-QTGDL;No
Male;0;No;No;2;3845-FXCYS;No
Female;0;Yes;Yes;16;3845-JHAMY;No
Female;0;No;No;10;3847-BAERP;No
Male;0;Yes;Yes;71;3850-OKINF;No
Male;0;No;No;17;3853-LYGAM;No
Female;0;Yes;Yes;4;3855-ONCAR;No
Male;0;No;No;23;3858-VOBET;Yes
Female;0;Yes;No;40;3858-XHYJO;No
Female;0;No;No;4;3859-CVCET;Yes
Male;0;Yes;Yes;12;3863-IUBJR;Yes
Male;0;No;No;59;3863-QSTYI;No
Male;1;No;Yes;38;3865-QBWSJ;No
Male;0;Yes;Yes;72;3865-YIOTT;No
Male;0;No;No;19;3865-ZFZIB;No
Male;1;Yes;No;69;3865-ZYKAD;No
Female;0;No;No;2;3866-MDTUB;Yes
Female;0;Yes;No;54;3870-MQAMG;Yes
Female;0;Yes;Yes;70;3870-SPZSI;No
Male;1;No;No;1;3871-IKPYH;Yes
Male;0;No;No;14;3873-NFTGI;No
Male;0;Yes;No;67;3873-WOSBC;No
Male;0;No;No;7;3874-EQOEP;Yes
Male;0;No;No;1;3877-JRJIP;Yes
Female;1;No;No;1;3878-AVSOQ;No
Female;0;Yes;Yes;60;3882-IYOIJ;No
Female;0;No;No;17;3884-HCSWG;Yes
Female;0;Yes;Yes;67;3884-UEBXB;No
Female;0;Yes;No;72;3886-CERTZ;Yes
Female;0;Yes;Yes;45;3887-PBQAO;No
Male;0;Yes;Yes;68;3889-VWBID;No
Male;0;No;No;16;3890-RTCMS;No
Male;0;No;No;37;3891-NLXJB;No
Female;0;No;Yes;1;3891-PUQOD;Yes
Male;0;Yes;Yes;72;3892-NXAZG;No
Male;0;No;No;68;3893-JRNFS;No
Female;0;No;No;67;3896-RCYYE;No
Female;0;Yes;Yes;24;3896-ZVNET;No
Female;0;No;Yes;10;3898-BSJYF;No
Female;1;No;No;45;3898-GUYTS;No
Female;0;No;No;1;3900-AQPHZ;Yes
Male;1;Yes;No;12;3902-FOIGH;Yes
Male;0;Yes;Yes;63;3902-MIVLE;No
Male;0;No;No;4;3904-UKFRE;No
Female;0;No;No;6;3908-BLSYF;Yes
Male;1;Yes;No;68;3908-MKIMJ;No
Female;0;Yes;No;72;3910-MRQOY;No
Female;0;Yes;No;71;3911-RSNHI;No
Female;0;Yes;Yes;72;3913-FCUUW;No
Female;0;Yes;No;64;3913-RDSJZ;No
Male;0;No;No;9;3914-FDRHP;No
Male;1;No;No;60;3915-ODIYG;No
Male;0;No;No;3;3916-NRPAP;No
Female;0;No;Yes;26;3920-HIHMQ;No
Female;1;Yes;No;50;3923-CSIHK;Yes
Male;0;No;No;1;3926-CUQZX;Yes
Female;0;No;No;41;3926-YZVVX;No
Male;0;Yes;No;53;3927-NLNRY;Yes
Male;0;No;No;1;3930-ZGWVE;No
Female;0;No;No;4;3932-CMDTD;Yes
Male;0;No;No;45;3932-IJWDZ;No
Female;0;No;No;50;3933-DQPWX;No
Male;0;Yes;No;23;3934-HXCFZ;Yes
Male;0;Yes;Yes;44;3935-TBRZZ;No
Male;0;No;No;2;3936-QQFLL;No
Male;0;No;No;72;3938-YFPXD;No
Male;0;Yes;Yes;42;3941-XTSKM;No
Female;0;No;No;26;3943-KDREE;Yes
Female;0;No;Yes;12;3945-GFWQL;Yes
Male;0;Yes;No;47;3946-JEWRQ;No
Male;0;No;No;1;3946-MHCZW;Yes
Male;0;Yes;Yes;9;3948-FVVRP;No
Male;0;No;No;66;3948-KXDUF;No
Male;0;No;No;24;3948-XHGNA;Yes
Male;0;Yes;Yes;57;3950-VPYJB;No
Female;1;Yes;No;42;3951-NJCVI;No
Male;0;No;No;20;3955-JBZZM;No
Female;1;No;No;23;3956-CJUST;No
Female;0;No;No;28;3956-MGXOG;No
Female;0;Yes;Yes;70;3957-HHLMR;No
Female;1;No;No;28;3957-LXOLK;Yes
Female;0;Yes;Yes;34;3957-SQXML;No
Male;0;No;No;1;3961-SXAXY;No
Female;0;No;No;72;3963-RYFNS;No
Female;1;No;No;3;3966-HRMZA;No
Male;0;Yes;No;72;3967-KXAPS;No
Female;0;Yes;Yes;67;3967-VQOGC;No
Female;0;No;No;11;3969-GYXEL;No
Female;0;Yes;No;58;3969-JQABI;No
Female;0;No;No;62;3970-XGJDU;No
Male;0;No;No;71;3973-SKMLN;No
Female;0;Yes;No;30;3976-BWUCK;Yes
Male;0;No;No;72;3976-HXHCE;No
Male;0;No;No;1;3976-NLDEZ;No
Female;0;No;No;5;3977-QCRSL;No
Male;0;No;Yes;19;3978-YNKDD;No
Male;0;No;No;8;3981-QSVQI;No
Male;1;Yes;Yes;65;3982-DQLUS;No
Male;0;No;No;36;3982-JGSFD;No
Female;0;Yes;No;42;3982-XWFZQ;Yes
Male;0;No;No;26;3985-HOYPM;No
Male;0;No;No;9;3987-KQDDU;No
Female;1;No;No;1;3988-RQIXO;Yes
Male;1;Yes;No;37;3990-QYKBE;Yes
Female;0;No;No;6;3992-YWPKO;Yes
Female;0;No;No;2;3995-WFCSM;No
Male;1;Yes;Yes;71;3996-ZNWYK;No
Male;1;No;No;8;3999-QGRJH;Yes
Female;0;Yes;Yes;60;3999-WRNGR;No
Male;0;Yes;Yes;38;4000-VGMQP;No
Female;0;Yes;Yes;58;4001-TSBTV;No
Male;0;No;No;25;4002-BQWPQ;No
Male;0;No;No;19;4003-FUSHP;No
Female;0;Yes;No;31;4003-OCTMP;No
Male;0;No;No;63;4006-HKYHO;No
Female;1;No;No;56;4007-NHVHI;No
Female;0;No;No;25;4009-ALQFH;Yes
Female;0;No;No;56;4010-YLMVT;No
Male;0;No;No;27;4011-ARPHK;No
Male;0;Yes;No;60;4012-YCFAI;No
Female;0;Yes;Yes;21;4012-ZTHBR;No
Male;0;No;No;1;4013-GUXND;No
Male;0;No;No;19;4013-TLDHQ;Yes
Female;0;No;No;7;4013-UBXWQ;Yes
Female;0;No;No;25;4016-BJKTZ;No
Male;0;No;Yes;22;4018-KJYUY;No
Female;0;Yes;Yes;61;4018-PPNDW;No
Male;0;Yes;Yes;6;4020-KIUDI;No
Male;1;Yes;No;29;4021-RQSNY;Yes
Female;1;Yes;No;31;4023-RTIQM;No
Female;0;Yes;No;72;4024-CSNBY;No
Male;0;No;No;3;4026-SKKHW;No
