PhoneService;MultipleLines;customerID;Churn
Yes;No;5318-YKDPV;No
Yes;Yes;5320-BRKGK;No
Yes;Yes;5321-NTRKC;No
Yes;Yes;5322-TEUJK;No
Yes;Yes;5322-ZSMZY;No
Yes;No;5324-KTGCG;No
Yes;Yes;5325-UWTWJ;No
Yes;Yes;5327-CNLUQ;No
Yes;Yes;5327-XOKKY;No
Yes;Yes;5329-KRDTM;No
Yes;Yes;5331-RGMTT;No
Yes;Yes;5334-AFQJB;No
Yes;Yes;5334-JLAXU;No
Yes;Yes;5336-UFNZP;No
No;No phone service;5337-IIWKZ;No
Yes;No;5338-YHWYT;No
Yes;Yes;5339-PXDVH;No
Yes;Yes;5339-TJFEK;No
Yes;Yes;5343-SGUBI;No
Yes;No;5345-BMKWB;No
Yes;No;5346-BZCHP;No
Yes;Yes;5348-CAGXB;No
No;No phone service;5349-AZPEW;No
Yes;No;5349-IECLD;Yes
No;No phone service;5351-QESIO;No
Yes;No;5353-WILCI;No
Yes;Yes;5356-CSVSQ;No
Yes;Yes;5356-KZCKT;No
Yes;No;5356-RHIPP;Yes
Yes;Yes;5357-TZHPP;Yes
Yes;Yes;5360-LJCNJ;No
No;No phone service;5360-XGYAZ;No
Yes;No;5364-EVNIB;Yes
Yes;Yes;5364-XYIRR;Yes
Yes;No;5365-LLFYV;No
Yes;Yes;5366-IJEQJ;Yes
Yes;No;5366-OBVMR;No
Yes;Yes;5370-IIVVL;No
Yes;Yes;5371-VYLSX;No
Yes;No;5372-FBKBN;No
Yes;Yes;5373-SFODM;Yes
Yes;Yes;5375-XLDOF;No
Yes;No;5376-DEQCP;Yes
Yes;Yes;5376-PCKNB;No
Yes;Yes;5377-NDTOU;No
No;No phone service;5378-IKEEG;Yes
Yes;Yes;5380-AFSSK;Yes
Yes;Yes;5380-WJKOV;Yes
Yes;No;5380-XPJNZ;No
Yes;Yes;5382-SOYZL;No
Yes;No;5382-TEMLV;No
Yes;Yes;5383-MMTWC;Yes
Yes;No;5384-ZTTWP;No
Yes;Yes;5385-SUIRI;Yes
No;No phone service;5386-THSLQ;No
Yes;Yes;5387-ASZNZ;No
Yes;No;5389-FFVKB;Yes
Yes;No;5392-AKEMH;No
Yes;No;5393-HJZSM;No
Yes;No;5393-RXQSZ;Yes
Yes;No;5394-MEITZ;No
Yes;Yes;5394-SVGJV;Yes
Yes;No;5396-IZEPB;No
No;No phone service;5397-NSKQG;No
Yes;No;5397-TUPSH;No
Yes;No;5399-ZIMKF;No
Yes;Yes;5402-HTOTQ;No
Yes;No;5404-GGUKR;No
Yes;Yes;5405-ZMYXQ;No
Yes;Yes;5406-KGRMX;No
Yes;Yes;5414-OFQCB;No
Yes;No;5419-CONWX;Yes
Yes;Yes;5419-JKZNQ;No
Yes;Yes;5419-JPRRN;Yes
Yes;No;5419-KLXBN;Yes
Yes;Yes;5423-BHIXO;No
Yes;No;5424-RLQLC;No
Yes;Yes;5429-LWCMV;No
Yes;Yes;5433-KYGHE;No
Yes;No;5438-QMDDL;No
Yes;No;5439-WIKXB;No
Yes;Yes;5440-FLBQG;Yes
Yes;Yes;5440-VHLUL;No
Yes;No;5442-BHQNG;No
Yes;Yes;5442-BXVND;No
Yes;No;5442-PPTJY;No
Yes;Yes;5442-UTCVD;Yes
Yes;No;5442-XSDCW;Yes
Yes;Yes;5443-SCMKX;No
Yes;No;5445-GLVOT;No
Yes;Yes;5445-PZWGX;Yes
Yes;No;5445-UTODQ;Yes
Yes;Yes;5446-DKWYW;No
Yes;No;5447-VYTKW;No
Yes;No;5447-WZAFP;No
Yes;Yes;5448-VWNAM;No
Yes;Yes;5449-FIBXJ;Yes
Yes;Yes;5451-MHQOF;No
Yes;Yes;5451-YHYPW;No
Yes;Yes;5453-AXEPF;No
Yes;No;5453-YBTWV;No
No;No phone service;5456-ITGIC;No
Yes;No;5457-COLHT;No
Yes;No;5458-CQJTA;Yes
Yes;Yes;5461-QKNTN;No
Yes;No;5465-BUBFA;No
Yes;No;5468-BPMMO;No
Yes;Yes;5469-CTCWN;Yes
Yes;No;5469-NUJUR;No
No;No phone service;5472-CVMDX;No
Yes;Yes;5473-KHBPS;No
Yes;No;5474-LAMUQ;No
Yes;Yes;5478-JJVZK;No
No;No phone service;5480-HPRRX;Yes
Yes;No;5480-TBGPH;Yes
Yes;No;5480-XTFFL;No
Yes;Yes;5481-NTDOH;No
Yes;No;5482-NUPNA;Yes
No;No phone service;5482-PLVPE;Yes
Yes;No;5482-VXSXJ;No
Yes;No;5485-ITNPC;No
Yes;No;5485-WUYWF;Yes
Yes;No;5493-SDRDQ;Yes
Yes;No;5494-HECPR;Yes
Yes;No;5494-WOZRZ;No
Yes;No;5495-GPSRW;No
Yes;No;5498-IBWPI;No
Yes;Yes;5498-TXHLF;Yes
Yes;No;5499-ECUTN;No
Yes;No;5501-TVMGM;No
Yes;Yes;5502-RLUYV;Yes
Yes;Yes;5504-WSIUR;No
Yes;No;5505-OVWQW;No
Yes;No;5510-BOIUJ;Yes
Yes;Yes;5512-IDZEI;No
Yes;No;5514-YQENT;No
Yes;Yes;5515-AKOAJ;Yes
Yes;No;5515-IDEJJ;Yes
Yes;No;5515-RUGKN;No
Yes;Yes;5519-NPHVG;Yes
Yes;No;5519-TEEUH;No
Yes;Yes;5519-YLDGW;Yes
Yes;Yes;5520-FVEWJ;Yes
Yes;No;5522-JBWMO;No
Yes;No;5522-NYKPB;No
Yes;No;5524-KHNJP;No
Yes;No;5527-ACHSO;No
Yes;No;5529-GIBVH;No
No;No phone service;5533-NHFRF;No
No;No phone service;5533-RJFTJ;No
Yes;Yes;5536-RTPWK;Yes
Yes;Yes;5536-SLHPM;Yes
Yes;No;5537-UXXVS;No
Yes;Yes;5539-HIVAK;No
Yes;No;5539-TMZLF;Yes
Yes;No;5542-DHSXL;No
Yes;No;5542-NKVRU;No
Yes;No;5542-TBBWB;No
Yes;No;5543-QDCRY;No
Yes;No;5546-BYZSM;No
Yes;No;5546-QUERU;No
Yes;Yes;5549-ZGHFB;No
Yes;No;5550-VFRLC;Yes
Yes;No;5552-ZNFSJ;Yes
Yes;Yes;5553-AOINX;No
Yes;Yes;5555-RNPGT;No
Yes;Yes;5561-NWEVX;Yes
Yes;No;5562-BETPV;No
Yes;No;5562-YJQGT;No
Yes;No;5564-NEMQO;Yes
Yes;Yes;5565-FILXA;Yes
Yes;No;5566-SOEZD;No
Yes;No;5567-GZKQY;No
Yes;Yes;5567-WSELE;Yes
Yes;No;5568-DMXZS;No
Yes;Yes;5569-IDSEY;No
Yes;Yes;5569-KGJHX;Yes
Yes;Yes;5569-OUICF;Yes
Yes;Yes;5570-PTWEH;Yes
Yes;No;5572-ZDXHY;Yes
Yes;No;5574-NXZIU;No
Yes;No;5575-GNVDE;No
Yes;Yes;5575-TPIZQ;No
Yes;No;5577-OTWWW;Yes
Yes;No;5578-NKCXI;No
No;No phone service;5583-EJXRD;No
Yes;No;5583-SXDAG;Yes
Yes;Yes;5590-BYNII;Yes
No;No phone service;5590-YRFJT;Yes
Yes;No;5590-ZSKRV;No
Yes;Yes;5593-SUAOO;No
Yes;No;5597-GLBUC;Yes
Yes;Yes;5598-IKHQQ;No
Yes;Yes;5599-HVLTW;No
Yes;No;5600-KTXFM;No
Yes;No;5600-PDUJF;No
Yes;No;5602-BVFMK;No
Yes;No;5605-IYGFG;No
Yes;Yes;5605-XNWEN;No
Yes;Yes;5606-AMZBO;No
Yes;Yes;5609-CEBID;Yes
Yes;Yes;5609-IMCGG;No
Yes;No;5614-DNZCE;No
Yes;No;5616-PRTNT;Yes
Yes;Yes;5619-PTMIK;No
Yes;No;5619-XZZKR;No
Yes;Yes;5622-UEJFI;No
Yes;No;5624-BQSSA;Yes
Yes;No;5624-RYAMH;No
Yes;Yes;5626-MGTUK;No
Yes;No;5627-TVBPP;No
Yes;Yes;5628-FCGYG;No
Yes;Yes;5628-RKIFK;No
Yes;No;5630-AHZIL;No
Yes;Yes;5630-IXDXV;No
Yes;No;5639-NTUPK;No
No;No phone service;5640-CAXOA;No
Yes;Yes;5641-DMBFJ;No
Yes;No;5642-MHDQT;No
Yes;Yes;5644-PDMZC;Yes
Yes;Yes;5647-FXOTP;No
Yes;No;5647-URDKA;No
Yes;No;5649-ANRML;Yes
Yes;No;5649-RXQTV;No
No;No phone service;5649-TJHOV;Yes
Yes;No;5649-VUKMC;Yes
No;No phone service;5650-VDUDS;Yes
Yes;Yes;5650-YLIBA;No
Yes;No;5651-CPDND;No
Yes;No;5651-CRHKQ;No
Yes;No;5651-WYIPH;No
Yes;No;5651-YLPRD;No
Yes;Yes;5652-MSDEY;No
Yes;Yes;5655-JSMZM;Yes
Yes;No;5656-JAMLX;No
No;No phone service;5656-MJEFC;No
Yes;Yes;5663-QBGIS;No
Yes;Yes;5666-CYCYZ;No
Yes;Yes;5666-MBJPT;No
Yes;Yes;5668-MEISB;No
No;No phone service;5669-SRAIP;Yes
Yes;Yes;5671-RQRLP;No
Yes;Yes;5671-UUNXD;No
Yes;Yes;5673-FSSMF;Yes
No;No phone service;5673-TIYIB;Yes
Yes;No;5676-CFLYY;No
Yes;Yes;5678-VFNEQ;No
Yes;No;5680-LQOGP;No
Yes;Yes;5681-LLOEI;No
Yes;Yes;5684-FJVYR;No
Yes;No;5685-IIXLY;Yes
Yes;Yes;5686-CMAWK;No
Yes;No;5687-DKDTV;Yes
Yes;No;5688-KZTSN;Yes
Yes;No;5692-FPTAH;Yes
Yes;Yes;5692-ICXLW;No
Yes;No;5693-PIPCS;No
Yes;No;5696-CEIQJ;No
Yes;No;5696-EXCYS;No
Yes;No;5696-JVVQY;No
Yes;No;5696-QURRL;Yes
No;No phone service;5697-GOMBF;No
Yes;Yes;5698-BQJOH;Yes
Yes;Yes;5699-BNCAS;No
No;No phone service;5701-GUXDC;No
Yes;Yes;5701-SVCWR;No
Yes;No;5701-YVSVF;No
Yes;No;5701-ZIKJE;No
Yes;No;5702-KVQRD;No
Yes;No;5702-SKUOB;No
Yes;Yes;5707-ORNDZ;Yes
Yes;No;5707-ZMDJP;No
Yes;Yes;5708-EVONK;Yes
Yes;No;5712-AHQNN;No
Yes;No;5712-PTIWW;Yes
Yes;No;5712-VBOXD;No
Yes;Yes;5716-EZXZN;No
Yes;Yes;5716-LIBJC;No
Yes;Yes;5724-BIDBU;No
Yes;No;5726-CVNYA;No
Yes;Yes;5727-MYATE;No
Yes;No;5729-KLZAR;Yes
Yes;No;5730-DBDSI;No
No;No phone service;5730-RIITO;No
Yes;No;5732-IKGQH;No
Yes;Yes;5734-EJKXG;No
Yes;Yes;5736-YEJAX;No
Yes;Yes;5740-YHGTW;No
Yes;Yes;5743-KHMNA;No
Yes;No;5747-PMBSQ;Yes
Yes;Yes;5748-RNCJT;Yes
Yes;No;5751-USDBL;No
Yes;No;5753-QQWPW;No
Yes;No;5756-JYOJT;No
Yes;Yes;5756-OZRIO;No
No;No phone service;5759-RCVCB;Yes
Yes;No;5760-FXFVO;No
Yes;Yes;5760-IFJOZ;No
Yes;No;5760-WRAHC;No
No;No phone service;5762-TJXGK;No
Yes;No;5766-FTRTS;No
Yes;No;5766-XQXMQ;Yes
Yes;No;5766-ZJYBB;Yes
Yes;No;5774-QPLTF;No
Yes;No;5774-XZTQC;No
Yes;No;5777-KJIRB;No
Yes;No;5777-ZPQNC;No
Yes;No;5778-BVOFB;No
Yes;No;5780-INQIK;No
Yes;Yes;5781-BKHOP;No
Yes;Yes;5781-RFZRP;No
Yes;No;5787-KXGIY;No
Yes;No;5788-YPOEG;No
Yes;Yes;5789-LDFXO;No
Yes;Yes;5791-KAJFD;No
Yes;Yes;5792-JALQC;No
Yes;No;5793-YOLJN;No
Yes;No;5795-BKOYE;No
Yes;Yes;5795-KTGUD;No
Yes;No;5797-APWZC;Yes
Yes;No;5799-JRCZO;No
Yes;Yes;5802-ADBRC;No
Yes;Yes;5803-NQJZO;No
Yes;Yes;5804-HYIEZ;No
Yes;No;5804-JMYIO;No
Yes;No;5804-LEPIM;Yes
Yes;No;5808-TOTXO;No
Yes;Yes;5811-IWXYM;No
Yes;Yes;5813-UECBU;Yes
Yes;No;5815-HGGHV;No
Yes;No;5816-JMLGY;No
Yes;Yes;5816-QVHRX;No
Yes;No;5816-SCGFC;No
Yes;Yes;5820-PTRYM;No
Yes;No;5821-MMEIL;No
Yes;Yes;5825-XJOCM;No
Yes;Yes;5827-MWCZK;No
Yes;Yes;5828-AVIPD;Yes
Yes;Yes;5828-DWPIL;No
Yes;No;5829-NVSQN;No
Yes;No;5832-EXGTT;No
Yes;No;5832-TRLPB;No
Yes;No;5832-XKAES;Yes
Yes;Yes;5834-ASPWA;Yes
Yes;Yes;5835-BEQEU;Yes
Yes;No;5837-LXSDN;No
Yes;No;5839-SUYVZ;No
Yes;No;5840-NVDCG;No
Yes;No;5842-POCOP;Yes
Yes;No;5843-TTHGI;No
Yes;No;5844-QVTAT;No
Yes;No;5845-BZZIB;No
Yes;Yes;5846-ABOBJ;No
Yes;No;5846-NEQVZ;No
Yes;Yes;5846-QFDFI;No
Yes;No;5847-MXBEO;No
Yes;No;5848-FHRFC;No
Yes;No;5849-ASHZJ;No
Yes;No;5850-BDWCY;No
Yes;Yes;5854-KSRBJ;No
Yes;Yes;5855-EIBDE;No
Yes;Yes;5857-TYBCJ;No
Yes;No;5857-XRECV;No
Yes;No;5858-EAFCZ;No
Yes;No;5859-HZYLF;No
No;No phone service;5862-BRIXZ;No
Yes;No;5863-OOKCL;No
No;No phone service;5868-CZJDR;Yes
Yes;No;5868-YTYKS;No
Yes;No;5868-YWPDW;Yes
Yes;No;5871-DGTXZ;No
No;No phone service;5872-OEQNH;No
Yes;No;5875-YPQFJ;Yes
Yes;No;5876-HZVZM;Yes
Yes;No;5876-QMYLD;No
Yes;Yes;5879-HMFFH;No
Yes;Yes;5879-SESNB;No
No;No phone service;5882-CMAZQ;No
Yes;Yes;5883-GTGVD;Yes
Yes;Yes;5884-FBCTL;No
Yes;No;5884-GCYMI;Yes
Yes;Yes;5886-VLQVU;No
Yes;Yes;5887-IKKYO;No
Yes;Yes;5889-JTMUL;Yes
Yes;Yes;5889-LFOLL;Yes
Yes;No;5893-KCLGT;No
Yes;No;5893-PYOLZ;No
Yes;No;5895-QSXOD;No
Yes;No;5896-NPFWW;Yes
Yes;Yes;5897-ZYEKH;No
Yes;Yes;5898-IGSLP;No
Yes;Yes;5899-MQZZL;Yes
Yes;No;5899-OUVKV;No
Yes;No;5902-WBLSE;No
Yes;No;5906-BFOZT;No
Yes;No;5906-CVLHP;Yes
Yes;Yes;5906-DVAPM;No
Yes;Yes;5908-QMGOE;Yes
Yes;No;5909-ECHUI;Yes
Yes;No;5913-INRQV;No
Yes;Yes;5914-DVBWJ;Yes
Yes;No;5914-GXMDA;No
Yes;Yes;5914-XRFQB;No
Yes;Yes;5915-ANOEI;No
Yes;Yes;5915-DGNVC;No
Yes;No;5916-QEWPT;No
Yes;No;5917-HBSDW;No
Yes;No;5917-RYRMG;No
Yes;No;5918-VUKWP;No
Yes;No;5919-TMRGD;Yes
Yes;No;5919-VCZYM;No
Yes;No;5921-NGYRH;No
Yes;Yes;5922-ABDVO;Yes
Yes;No;5923-GXUOC;Yes
Yes;Yes;5924-IFQTT;No
Yes;No;5924-SNGKP;No
Yes;Yes;5928-QLDHB;No
Yes;Yes;5930-GBIWP;No
Yes;No;5931-FLJJF;Yes
Yes;Yes;5934-RMPOV;No
Yes;No;5934-TSSAU;No
Yes;Yes;5935-FCCNB;No
Yes;Yes;5937-EORGB;No
Yes;Yes;5939-SXWHM;No
Yes;Yes;5939-XAIXZ;No
Yes;No;5940-AHUHD;Yes
Yes;Yes;5940-NFXKV;Yes
No;No phone service;5944-UGLLK;No
Yes;Yes;5945-AZYHT;No
Yes;Yes;5947-SGKCL;No
Yes;No;5948-UJZLF;No
Yes;No;5949-EBSQK;Yes
Yes;No;5949-HGVJL;No
Yes;No;5949-XIKAE;Yes
Yes;Yes;5950-AAAGJ;No
Yes;No;5951-AOFIH;No
Yes;Yes;5954-BDFSG;No
Yes;No;5955-EPOAZ;No
Yes;Yes;5955-ERIHD;Yes
Yes;Yes;5956-VKDTT;Yes
Yes;Yes;5956-YHHRX;No
Yes;Yes;5959-BELXA;Yes
No;No phone service;5960-MVTUK;No
Yes;No;5960-WPXQM;Yes
Yes;No;5961-VUSRV;No
Yes;Yes;5965-GGPRW;No
Yes;Yes;5966-EMAZU;No
Yes;Yes;5968-HYJRZ;No
Yes;No;5968-VXZLG;No
Yes;Yes;5968-XQIVE;No
Yes;No;5970-GHJAW;No
Yes;Yes;5973-EJGDP;No
Yes;No;5975-BAICR;No
Yes;No;5976-JCJRH;Yes
Yes;Yes;5977-CKHON;No
Yes;Yes;5980-BDHPY;No
Yes;Yes;5980-NOPLP;Yes
Yes;Yes;5981-ITEMU;Yes
Yes;Yes;5981-ZVXOT;No
Yes;Yes;5982-FPVQN;No
Yes;Yes;5982-PSMKW;No
Yes;Yes;5982-XMDEX;No
Yes;Yes;5985-BEHZK;No
Yes;Yes;5985-TBABQ;No
Yes;No;5986-WWXDV;No
Yes;Yes;5989-AXPUC;No
No;No phone service;5989-OMNJE;No
Yes;No;5989-PGKJB;No
Yes;No;5993-BQHEA;No
Yes;No;5993-JSUWV;No
Yes;Yes;5995-LFTLE;No
Yes;No;5995-OIGLP;Yes
Yes;Yes;5995-SNNEW;No
Yes;No;5995-WWKKG;No
Yes;No;5996-DAOQL;No
Yes;Yes;5996-EBTKM;No
Yes;No;5996-NRVXR;No
Yes;Yes;5997-OPVFA;No
Yes;Yes;5998-DZLYR;No
Yes;Yes;5998-VVEJY;Yes
No;No phone service;5999-LCXAO;No
Yes;No;6000-APYLU;Yes
Yes;No;6000-UKLWI;No
Yes;Yes;6005-OBZPH;Yes
Yes;Yes;6007-TCTST;No
No;No phone service;6008-NAIXK;No
Yes;Yes;6010-DDPPW;No
Yes;Yes;6013-BHCAW;No
Yes;Yes;6015-VVHHE;Yes
Yes;No;6016-LVTJQ;No
Yes;No;6016-NXBNJ;No
Yes;No;6017-PPLPX;Yes
No;No phone service;6022-KOUQO;No
Yes;No;6022-UGGSO;Yes
Yes;No;6023-GSSXW;No
Yes;Yes;6023-YEBUP;Yes
Yes;Yes;6024-RUGGH;No
No;No phone service;6029-CSMJE;No
Yes;Yes;6029-WTIPC;Yes
Yes;Yes;6030-REHUX;No
No;No phone service;6032-IGALN;Yes
Yes;No;6032-KRXXO;Yes
Yes;No;6034-YMTOB;No
No;No phone service;6034-ZRYCV;Yes
Yes;No;6035-BXTTY;No
Yes;Yes;6035-RIIOM;No
Yes;No;6036-TTFYU;No
No;No phone service;6038-GCYEC;Yes
Yes;No;6040-CGACY;No
Yes;No;6047-SUHPR;No
Yes;No;6047-YHPVI;Yes
Yes;No;6048-NJXHX;No
Yes;Yes;6048-QBXKL;No
Yes;Yes;6048-UWKAL;No
Yes;Yes;6050-FFXES;No
Yes;Yes;6050-IJRHS;No
Yes;No;6051-PTVNS;No
Yes;No;6060-DRTNL;Yes
Yes;No;6060-QBMGV;No
Yes;No;6061-GWWAV;No
Yes;No;6061-PQHMK;No
Yes;No;6064-PUPMC;No
Yes;No;6064-ZATLR;No
Yes;Yes;6067-NGCEU;No
Yes;No;6072-NUQCB;No
Yes;No;6075-QMNRR;No
Yes;Yes;6075-SLNIL;No
Yes;No;6077-BDPXA;No
Yes;No;6078-VESFR;No
Yes;Yes;6080-LNESI;No
Yes;Yes;6080-TCMYC;No
Yes;No;6082-GLJIX;No
Yes;No;6082-OQFBA;No
Yes;No;6086-ESGRL;Yes
Yes;Yes;6087-MVHJH;Yes
Yes;Yes;6087-YPWHO;No
Yes;Yes;6088-BXMRG;No
Yes;No;6092-QZVPP;No
Yes;No;6094-ZIVKX;No
Yes;Yes;6096-EGVTU;No
Yes;Yes;6097-EQISJ;Yes
Yes;No;6100-FJZDG;No
Yes;Yes;6100-QQHEB;Yes
Yes;No;6101-IMRMM;Yes
Yes;Yes;6103-BOCOU;No
Yes;Yes;6103-LIANB;No
Yes;No;6103-QCKFX;No
Yes;Yes;6108-OQZDQ;Yes
Yes;No;6110-OHIHY;Yes
Yes;No;6112-KTHFQ;No
No;No phone service;6114-TCFID;No
No;No phone service;6115-ZTBFQ;No
Yes;Yes;6116-RFVHN;No
No;No phone service;6119-SPUDB;No
Yes;No;6120-RJKLU;No
Yes;Yes;6121-TNHBO;No
Yes;No;6121-VZNQB;Yes
No;No phone service;6122-EFVKN;No
Yes;Yes;6122-LJADA;No
Yes;No;6124-ACRHJ;No
Yes;Yes;6127-ISGTU;Yes
Yes;No;6127-IYJOZ;No
No;No phone service;6128-AQBMT;No
Yes;No;6128-CZOMY;Yes
No;No phone service;6128-DAFVY;No
Yes;Yes;6131-FOYAS;No
Yes;No;6131-IUNXN;No
Yes;No;6131-JLWZM;No
No;No phone service;6133-OZILE;No
Yes;Yes;6134-KWTBV;No
Yes;Yes;6135-OZQVA;No
No;No phone service;6137-MFAJN;No
Yes;Yes;6137-NICCO;No
Yes;No;6139-ZZRBQ;No
Yes;No;6140-QNRQQ;Yes
Yes;No;6141-OOXUQ;Yes
Yes;No;6142-VSJQO;Yes
Yes;No;6143-JQKEA;No
Yes;No;6145-NNPNO;No
Yes;No;6147-CBCRA;No
Yes;Yes;6152-ONASV;No
Yes;No;6156-UZDLF;No
No;No phone service;6158-DWPZT;Yes
No;No phone service;6158-HDPXZ;No
Yes;Yes;6161-ERDGD;No
Yes;No;6161-UUUTA;Yes
No;No phone service;6164-HAQTX;No
Yes;No;6164-HXUGH;No
Yes;No;6166-ILMNY;Yes
No;No phone service;6166-YIPFO;No
Yes;No;6168-WFVVF;Yes
Yes;Yes;6168-YBYNP;No
Yes;No;6169-PGNCD;No
Yes;No;6169-PPETC;No
Yes;Yes;6171-ZTVYB;No
Yes;Yes;6172-FECYY;Yes
Yes;Yes;6173-GOLSU;No
Yes;Yes;6173-ITPWD;Yes
No;No phone service;6174-NRBTZ;No
Yes;No;6175-IRFIT;No
Yes;Yes;6176-YJWAS;No
Yes;No;6177-PEVRA;No
Yes;Yes;6178-KFNHS;Yes
Yes;No;6179-GJPSO;Yes
No;No phone service;6180-YBIQI;No
Yes;Yes;6181-AXXYF;No
Yes;No;6184-DYUOB;No
Yes;No;6185-TASNN;No
Yes;No;6188-UXBBR;No
Yes;Yes;6194-HBGQN;No
Yes;No;6195-MELTI;No
Yes;Yes;6196-HBOBZ;No
Yes;Yes;6198-PNNSZ;No
Yes;Yes;6198-RTPMF;No
Yes;Yes;6198-ZFIOJ;No
Yes;Yes;6199-IPCAO;No
Yes;Yes;6199-IWKGC;No
Yes;Yes;6202-DYYFX;No
Yes;No;6202-JVYEU;No
No;No phone service;6203-HBZPA;No
Yes;No;6204-IEUXJ;Yes
No;No phone service;6207-WIOLX;Yes
Yes;Yes;6210-KBBPI;Yes
No;No phone service;6211-WHMYA;No
Yes;No;6211-WWLTF;No
Yes;Yes;6212-ATMLK;No
Yes;No;6214-EDAKZ;Yes
Yes;Yes;6215-NQCPY;No
Yes;No;6217-KDYWC;No
Yes;Yes;6217-TOWGS;No
Yes;No;6218-KNUBD;No
Yes;Yes;6221-AVQYL;Yes
Yes;No;6223-DHJGV;No
Yes;Yes;6227-FBDXH;No
Yes;No;6227-HWPWX;Yes
Yes;No;6229-LSCKB;No
No;No phone service;6229-UOLQL;No
Yes;No;6230-BSUXY;Yes
Yes;No;6231-WFGFH;No
Yes;Yes;6233-HXJMX;No
Yes;Yes;6234-PFPXL;No
Yes;Yes;6234-RAAPL;No
No;No phone service;6235-VDHOM;Yes
No;No phone service;6240-EURKS;Yes
Yes;Yes;6242-FEGFD;No
Yes;No;6242-MBHPK;No
Yes;Yes;6242-SGYTS;No
No;No phone service;6243-OZGFH;No
Yes;No;6244-BESBM;No
Yes;No;6248-BSHKG;No
Yes;Yes;6248-TKCQV;No
Yes;No;6250-CGGUN;No
Yes;Yes;6252-DFGTK;No
Yes;Yes;6253-GNHWH;No
Yes;No;6253-WRFHY;No
Yes;Yes;6257-DTAYD;No
Yes;No;6257-RJOHI;No
Yes;Yes;6258-NGCNG;No
Yes;Yes;6258-PVZWJ;No
Yes;Yes;6259-WJQLC;No
Yes;No;6260-ONULR;No
Yes;No;6260-XLACS;No
Yes;No;6261-LHRTG;No
Yes;No;6261-RCVNS;Yes
Yes;No;6265-FRMTQ;No
Yes;Yes;6265-SXWBU;No
Yes;Yes;6266-QHOJZ;No
Yes;Yes;6267-DCFFZ;No
Yes;No;6270-OMFIW;Yes
Yes;No;6275-YDUVO;Yes
Yes;No;6278-FEPBZ;No
No;No phone service;6281-FKEWS;No
Yes;No;6283-GITPX;No
Yes;Yes;6284-AHOOQ;Yes
Yes;Yes;6284-KMNUF;No
Yes;Yes;6285-FTQBF;No
Yes;No;6286-SUUWT;No
Yes;Yes;6286-ZHAOK;No
Yes;No;6288-CHQJB;No
Yes;No;6288-LBEAR;No
Yes;No;6289-CPNLD;Yes
Yes;Yes;6292-TOSSS;No
Yes;Yes;6295-OSINB;No
Yes;No;6296-DDOOR;No
Yes;Yes;6297-NOOPG;No
Yes;Yes;6298-QDFNH;Yes
Yes;Yes;6300-BWMJX;No
Yes;Yes;6302-JGYRJ;Yes
Yes;Yes;6303-KFWSL;No
Yes;No;6304-IJFSQ;Yes
Yes;No;6305-YLBMM;Yes
Yes;Yes;6308-CQRBU;No
Yes;No;6311-UEUME;Yes
No;No phone service;6313-GIDIT;Yes
No;No phone service;6317-YPKDH;Yes
Yes;No;6319-IEJWJ;Yes
Yes;No;6319-QSUSR;No
Yes;No;6322-HRPFA;No
Yes;No;6322-PJJDJ;No
Yes;No;6323-AYBRX;Yes
Yes;Yes;6326-MTTXK;Yes
Yes;Yes;6328-ZPBGN;Yes
Yes;Yes;6330-JKLPC;Yes
Yes;Yes;6331-EWIEB;Yes
Yes;Yes;6331-LWDTQ;Yes
Yes;Yes;6332-FBZRI;No
Yes;Yes;6333-YDVLT;No
No;No phone service;6338-AVWCY;Yes
No;No phone service;6339-DKLMK;No
Yes;No;6339-RZCBJ;No
Yes;Yes;6339-TBELP;No
Yes;No;6339-YPSAH;No
Yes;No;6340-DACFT;No
Yes;No;6341-AEVKX;No
Yes;No;6341-JVQGF;No
No;No phone service;6344-SFJVH;No
Yes;No;6345-FZOQH;No
No;No phone service;6345-HOVES;No
Yes;Yes;6345-ULYRW;Yes
Yes;Yes;6347-DCUIK;Yes
No;No phone service;6348-SNFUS;No
Yes;No;6349-JDHQP;No
Yes;No;6350-XFYGW;No
No;No phone service;6351-SCJKT;No
Yes;Yes;6352-GIGGQ;No
Yes;Yes;6352-TWCAU;Yes
Yes;Yes;6353-BRMMA;No
Yes;No;6356-ELRKD;Yes
Yes;No;6357-JJPQT;No
Yes;Yes;6358-LYNGM;Yes
Yes;No;6360-SVNWV;No
Yes;Yes;6362-QHAFM;No
Yes;No;6365-HITVU;No
Yes;No;6365-MTGZX;Yes
Yes;No;6366-XIVKZ;No
No;No phone service;6366-ZGQGL;Yes
Yes;Yes;6368-NWMCE;No
Yes;No;6368-TZZDT;No
Yes;Yes;6369-MCAKO;No
Yes;Yes;6370-ZVHDV;No
Yes;No;6371-NZYEG;No
Yes;No;6372-RFVNS;Yes
Yes;No;6374-AFWOX;No
Yes;No;6374-NTQLP;No
Yes;No;6376-GAHQE;Yes
Yes;No;6377-KSLXC;No
Yes;Yes;6377-WHAOX;No
Yes;No;6379-RXJRQ;Yes
Yes;No;6380-ARCEH;No
Yes;No;6383-ZTSIW;No
Yes;No;6384-VMJHP;No
Yes;Yes;6386-SZZKH;Yes
Yes;No;6388-TABGU;No
Yes;No;6390-DSAZX;Yes
